model,IFEval,BBH,MATH,GPQA,MUSR,MMLU_PRO
Alepach/notHumpback-M0,0.23500755772461512,0.27849287879199425,0.018882175,0.24916107382550334,0.35523958333333333,0.1118683510638298
Alepach/notHumpback-M1,0.2206944241279804,0.28824720129981835,0.015861027190332326,0.23741610738255034,0.342,0.10912566489361702
Alepach/notHumpback-M1-v2,0.2277135777514772,0.2775640398406834,0.021903323,0.2600671140939597,0.3473333333333333,0.1118683510638298
Alibaba-NLP/gte-Qwen2-7B-instruct,0.22554045488193547,0.4495144990818469,0.064199396,0.24496644295302014,0.35585416666666664,0.33211436170212766
Alsebay/Qwen2.5-7B-test-novelist,0.5351600420218354,0.515121518,0.2348942598187311,0.2911073825503356,0.47488541666666667,0.3865525265957447
Amaorynho/BBAI2006,0.14670518668244703,0.2704366990167133,0,0.2525167785234899,0.3605416666666667,0.11228390957446809
Amaorynho/BBAI270V4,0.1990374428737971,0.30712046736502824,0.008308157,0.24580536912751677,0.33139583333333333,0.11136968085106383
Amaorynho/BBAIIFEV1,0.8047369867507104,0.5292462038560509,0.1933534743202417,0.3104026845637584,0.4184895833333333,0.3857214095744681
Amaorynho/BBAI_375,0.14670518668244703,0.2704366990167133,0,0.2525167785234899,0.3605416666666667,0.11228390957446809
Amu/t1-1.5B,0.3393717558300864,0.4007606984109216,0.051359517,0.24328859060402686,0.3517083333333333,0.2566489361702128
Amu/t1-3B,0.33277703160946287,0.39989750143834385,0.13746223564954682,0.2407718120805369,0.34348958333333335,0.12840757978723405
ArliAI/ArliAI-RPMax-12B-v1.1,0.5348852156721942,0.475181761,0.11253776435045318,0.28187919463087246,0.36184375,0.3384308510638298
ArliAI/Llama-3.1-8B-ArliAI-RPMax-v1.1,0.6359016298975606,0.5015613456039083,0.13141993957703926,0.2835570469798658,0.3576875,0.35513630319148937
Arthur-LAGACHERIE/Precis-1B-Instruct,0.3670738086056109,0.3223614510687368,0.003776435,0.26593959731543626,0.34355208333333337,0.14261968085106383
Artples/L-MChat-7b,0.5296646231997766,0.46003301674679414,0.092145015,0.3053691275167785,0.4028645833333333,0.3298703457446808
Artples/L-MChat-Small,0.32870561222002065,0.48225627665257265,0.03776435,0.2676174496644295,0.36959375,0.24642619680851063
Aryanne/QwentileSwap,0.7378422585406721,0.7008370136278447,0.42220543806646527,0.3674496644295302,0.4640416666666667,0.5945811170212766
Aryanne/SHBA,0.7816560060639104,0.5233174837035715,0.1797583081570997,0.3053691275167785,0.41613541666666665,0.3892121010638298
Aryanne/SuperHeart,0.5192234382549413,0.5215375046264326,0.15634441087613293,0.3011744966442953,0.44357291666666665,0.3912067819148936
AtAndDev/Qwen2.5-1.5B-continuous-learnt,0.4605214165081982,0.42577470857933336,0.074773414,0.26593959731543626,0.3636458333333333,0.28116688829787234
Ateron/Glowing-Forest-12B,0.3591803082487799,0.549176295,0.077794562,0.33305369127516776,0.44490625,0.37175864361702127
Ateron/Lotus-Magpic,0.6286076499244228,0.5253514950133299,0.099697885,0.3028523489932886,0.4331875,0.3490691489361702
Ateron/Way_of_MagPicaro,0.2637091805298829,0.5427386861946704,0.058912387,0.3338926174496644,0.46490625,0.35355718085106386
AuraIndustries/Aura-4B,0.38156203318306536,0.4490409465001946,0.042296073,0.287751678,0.39384375,0.27061170212765956
AuraIndustries/Aura-8B,0.7205315230255722,0.5131231419849063,0.15181268882175228,0.2860738255033557,0.4004479166666666,0.38738364361702127
AuraIndustries/Aura-MoE-2x4B,0.460096987,0.43385067041774666,0.030966767371601207,0.27181208053691275,0.40851041666666665,0.26496010638297873
AuraIndustries/Aura-MoE-2x4B-v2,0.4777822843388875,0.43152444292813597,0.031722054,0.287751678,0.4100625,0.2609707446808511
Aurel9/testmerge-7b,0.3979984219648311,0.5189590919105128,0.06570997,0.30033557046979864,0.4658645833333333,0.3052692819148936
Ayush-Singh/Llama1B-sft-2,0.13743755457741016,0.283428204,0,0.24580536912751677,0.35520833333333335,0.11170212765957446
Azure99/Blossom-V6-14B,0.6395486198841297,0.5068726694646123,0.525679758,0.2625838926174497,0.40352083333333333,0.4543716755319149
Azure99/Blossom-V6-7B,0.5538194213575536,0.497366832,0.45845921450151056,0.30453020134228187,0.43009375,0.41439494680851063
Azure99/blossom-v5-32b,0.5235441960664371,0.5954545257004673,0.1865558912386707,0.311241611,0.40199999999999997,0.4234541223404255
Azure99/blossom-v5-llama3-8b,0.434293231,0.4184909197087261,0.051359517,0.2651006711409396,0.36702083333333335,0.2205784574468085
Azure99/blossom-v5.1-34b,0.5696562897556262,0.6109110096611161,0.2590634441087613,0.30956375838926176,0.39279166666666665,0.4557845744680851
Azure99/blossom-v5.1-9b,0.5085816744016985,0.5343292377916368,0.2122356495468278,0.33557046979865773,0.39939583333333334,0.39793882978723405
BAAI/Gemma2-9B-IT-Simpo-Infinity-Preference,0.317638311,0.5979459664230056,0.097432024,0.33976510067114096,0.39657291666666666,0.3868849734042553
BAAI/Infinity-Instruct-3M-0613-Llama3-70B,0.6821134589555713,0.6641614484348598,0.21525679758308158,0.35822147651006714,0.45226041666666666,0.47298869680851063
BAAI/Infinity-Instruct-3M-0613-Mistral-7B,0.5319873491225504,0.49582333763258896,0.081570997,0.2961409395973154,0.4350833333333333,0.31607380319148937
BAAI/Infinity-Instruct-3M-0625-Llama3-70B,0.7442120240960651,0.6670337872930245,0.22507552870090636,0.3573825503355705,0.46165625000000005,0.4586103723404255
BAAI/Infinity-Instruct-3M-0625-Llama3-8B,0.6050268842227512,0.4954985723563075,0.08836858,0.2751677852348993,0.37120833333333336,0.3252160904255319
BAAI/Infinity-Instruct-3M-0625-Mistral-7B,0.5867420666054957,0.4939670574681802,0.076283988,0.28691275167785235,0.42723958333333334,0.3229720744680851
BAAI/Infinity-Instruct-3M-0625-Qwen2-7B,0.5553930238434022,0.5345911997776569,0.19259818731117825,0.31291946308724833,0.38876041666666666,0.39602726063829785
BAAI/Infinity-Instruct-3M-0625-Yi-1.5-9B,0.5185984299436606,0.5509115146247398,0.16389728096676737,0.3540268456375839,0.45753125,0.41181848404255317
BAAI/Infinity-Instruct-7M-0729-Llama3_1-8B,0.6131952109292234,0.5077335431381055,0.12764350453172205,0.29278523489932884,0.35784375,0.3223902925531915
BAAI/Infinity-Instruct-7M-0729-mistral-7B,0.6161928128476886,0.4963813586525743,0.083081571,0.2902684563758389,0.4061875,0.3273769946808511
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-70B,0.7335458804859993,0.6695200461367471,0.25226586102719034,0.37583892617449666,0.45390625,0.460688165
BAAI/Infinity-Instruct-7M-Gen-Llama3_1-8B,0.6131952109292234,0.5077335431381055,0.12764350453172205,0.29278523489932884,0.35784375,0.3223902925531915
BAAI/Infinity-Instruct-7M-Gen-mistral-7B,0.6146690780462506,0.4963813586525743,0.083081571,0.2902684563758389,0.4061875,0.3273769946808511
BAAI/OPI-Llama-3.1-8B-Instruct,0.20745510800232272,0.3551224419497605,0.013595166163141994,0.27432885906040266,0.3233020833333333,0.21243351063829788
BEE-spoke-data/Meta-Llama-3-8Bee,0.19506575885317623,0.46263641905752745,0.048338369,0.313758389,0.36540625,0.32197473404255317
BEE-spoke-data/smol_llama-101M-GQA,0.13843712460715346,0.3017560771912554,0.006042296,0.2575503355704698,0.3712708333333334,0.11070478723404255
BEE-spoke-data/smol_llama-220M-GQA,0.23860468002677343,0.30316731388708956,0.010574018126888218,0.2558724832214765,0.405875,0.1149434840425532
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,0.19881248420856662,0.29290517164510593,0.006797583,0.25922818791946306,0.4367604166666667,0.11269946808510638
BEE-spoke-data/smol_llama-220M-openhermes,0.1555229014570229,0.30275191401927726,0.010574018126888218,0.2676174496644295,0.3847291666666666,0.11203457446808511
BEE-spoke-data/tFINE-900m-e16-d32-flan,0.15057713533424646,0.30280434847620613,0.009818731,0.2332214765100671,0.3724166666666667,0.1307347074468085
BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,0.13206735905176042,0.3137786304497592,0.010574018126888218,0.25419463087248323,0.43927083333333333,0.12367021276595745
BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,0.1402855534426433,0.31345674638809023,0.013595166163141994,0.25922818791946306,0.42069791666666667,0.12367021276595745
BEE-spoke-data/tFINE-900m-instruct-orpo,0.13299157346950535,0.30220933767045094,0.015861027190332326,0.25922818791946306,0.3408541666666667,0.11519281914893617
BSC-LT/salamandra-7b,0.13673829882489574,0.3516612209885983,0.003776435,0.2701342281879195,0.35009375000000004,0.14926861702127658
BSC-LT/salamandra-7b-instruct,0.24507418095098782,0.3851324290080956,0.008308157,0.26426174496644295,0.41343749999999996,0.18051861702127658
Ba2han/Llama-Phi-3_DoRA,0.5130531434371911,0.5514558259029191,0.1216012084592145,0.3263422818791946,0.40692708333333333,0.39153922872340424
Baptiste-HUVELLE-10/LeTriomphant2.2_ECE_iLAB,0.5076330802271307,0.7256319952414622,0.44486404833836857,0.39932885906040266,0.46255208333333336,0.5851063829787234
BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0,0.5473499204333391,0.727311411,0.5785498489425982,0.3674496644295302,0.4206666666666667,0.5628324468085106
BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,0.3011531624977283,0.4908666248538678,0.041540785,0.2625838926174497,0.4079791666666666,0.26803523936170215
BlackBeenie/Bloslain-8B-v0.2,0.5023371321427147,0.511087946,0.14501510574018128,0.3062080536912752,0.4075729166666667,0.3653590425531915
BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,0.5124037553690873,0.4787448361604986,0.15256797583081572,0.2684563758389262,0.36181250000000004,0.34915226063829785
BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,0.23158552640327662,0.3453848032699584,0.011329305135951661,0.2684563758389262,0.37781249999999994,0.1332280585106383
BlackBeenie/Neos-Gemma-2-9b,0.5875665456544192,0.5502975126048852,0.098187311,0.32298657718120805,0.36175,0.39810505319148937
BlackBeenie/Neos-Llama-3.1-8B,0.49439376410147295,0.4424998411442879,0.13217522658610273,0.2684563758389262,0.3749895833333334,0.32621343085106386
BlackBeenie/Neos-Llama-3.1-base,0.17508211545366295,0.29303397468240516,0,0.23741610738255034,0.34990625000000003,0.11120345744680851
BlackBeenie/Neos-Phi-3-14B-v0.1,0.4022449323350931,0.6211931530444463,0.1782477341389728,0.3053691275167785,0.41254166666666664,0.45636635638297873
BlackBeenie/llama-3-luminous-merged,0.43234506664538974,0.5153924501559338,0.086858006,0.29278523489932884,0.4148958333333333,0.3773271276595745
BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,0.2634842218646525,0.5213365363748029,0.066465257,0.30033557046979864,0.44062500000000004,0.32064494680851063
Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,0.5172497861230424,0.42930745041520607,0.12386706948640483,0.2986577181208054,0.3833958333333333,0.27102726063829785
BoltMonkey/DreadMix,0.7094908176970438,0.5435097438362475,0.1555891238670695,0.29949664429530204,0.42121875,0.37898936170212766
BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,0.7998909559967553,0.5151987922850448,0.11933534743202417,0.28104026845637586,0.401875,0.37333776595744683
BoltMonkey/SuperNeuralDreadDevil-8b,0.7709898624538447,0.5286196012035721,0.092900302,0.29194630872483224,0.39768749999999997,0.36785239361702127
BrainWave-ML/llama3.2-3B-maths-orpo,0.20490742341431845,0.2911778102988436,0,0.25922818791946306,0.35753125,0.11677194148936171
BramVanroy/GEITje-7B-ultra,0.3723442687624392,0.37761612997305494,0.015861027190332326,0.2625838926174497,0.32897916666666666,0.20113031914893617
BramVanroy/fietje-2,0.20980332185268422,0.40356695178386187,0.015861027190332326,0.25419463087248323,0.3695625,0.19855385638297873
BramVanroy/fietje-2-chat,0.2917359273394593,0.4149753717401999,0.018882175,0.23993288590604026,0.3527604166666667,0.20545212765957446
BramVanroy/fietje-2-instruct,0.2789963962286732,0.41360714173029806,0.022658610271903322,0.2332214765100671,0.3369166666666667,0.2103557180851064
CYFRAGOVPL/Llama-PLLuM-8B-base,0.28988749850396944,0.43204480458140976,0.036253776,0.28523489932885904,0.39703125,0.27568151595744683
CYFRAGOVPL/Llama-PLLuM-8B-chat,0.3514862786295917,0.40770722535589576,0.033987915407854986,0.26426174496644295,0.41991666666666666,0.27194148936170215
CYFRAGOVPL/PLLuM-12B-base,0.2820937335159599,0.4390596143784447,0.028700906344410877,0.2902684563758389,0.4142395833333334,0.2740192819148936
CYFRAGOVPL/PLLuM-12B-chat,0.32143601200370575,0.44458000333075703,0.018126888,0.2600671140939597,0.4114791666666666,0.2872340425531915
CYFRAGOVPL/PLLuM-12B-nc-base,0.24045310886226323,0.42767589675970014,0.021903323,0.2701342281879195,0.36451041666666667,0.25590093085106386
CYFRAGOVPL/PLLuM-12B-nc-chat,0.28344237733657807,0.45764328318815456,0.012084592145015106,0.2827181208053691,0.4353541666666667,0.25972406914893614
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct,0.7198821349574684,0.4426719080820793,0.2054380664652568,0.2709731543624161,0.3649166666666667,0.2822473404255319
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,0.47818233398493776,0.43577246498246686,0.17598187311178248,0.29278523489932884,0.3872083333333334,0.31341422872340424
Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B,0.7122634609502786,0.5262406145493724,0.1095166163141994,0.28691275167785235,0.3686666666666667,0.3723404255319149
CausalLM/14B,0.2788213052478535,0.4700462397700626,0.075528701,0.3028523489932886,0.4154791666666667,0.3221409574468085
CausalLM/34b-beta,0.3043247472262486,0.5590996102136266,0.048338369,0.3464765100671141,0.37486458333333333,0.5324966755319149
CausalLM/preview-1-hf,0.5558928088582737,0.3614567463880903,0.030211480362537766,0.26174496644295303,0.34218750000000003,0.35970744680851063
Changgil/K2S3-14b-v0.2,0.3242840108689389,0.4613311786298187,0.057401813,0.28104026845637586,0.3922604166666666,0.2643783244680851
Changgil/K2S3-v0.1,0.32765617450586665,0.46554920672286154,0.046072508,0.26426174496644295,0.40140624999999996,0.2562333776595745
ClaudioItaly/Albacus,0.4667415790103592,0.5113043406568835,0.070996979,0.27181208053691275,0.41353124999999996,0.31648936170212766
ClaudioItaly/Book-Gut12B,0.39984685080032095,0.5417370194443233,0.10196374622356495,0.3070469798657718,0.4635416666666667,0.3670212765957447
ClaudioItaly/Evolutionstory-7B-v2.2,0.4813794066410457,0.5108043406568835,0.070996979,0.2751677852348993,0.41353124999999996,0.31590757978723405
ClaudioItaly/intelligence-cod-rag-7b-v3,0.6897820006471718,0.5366339718839108,0.3806646525679758,0.2726510067114094,0.4152708333333333,0.4195478723404255
CohereForAI/aya-23-35B,0.6461932117891638,0.5399551450731271,0.034743202,0.29446308724832215,0.4309895833333333,0.33560505319148937
CohereForAI/aya-23-8B,0.4698887839820565,0.4296161519220307,0.016616314,0.28439597315436244,0.3940625,0.2278091755319149
CohereForAI/aya-expanse-32b,0.7301737168490716,0.5648670099212114,0.15332326283987915,0.32550335570469796,0.3872708333333333,0.41298204787234044
CohereForAI/aya-expanse-8b,0.6358517622131501,0.4977203055736406,0.086102719,0.3028523489932886,0.37288541666666664,0.3003656914893617
CohereForAI/c4ai-command-r-plus,0.7664186580495308,0.581542357,0.080060423,0.3053691275167785,0.48071875000000003,0.3991855053191489
CohereForAI/c4ai-command-r-plus-08-2024,0.7539539532883859,0.5995999913027185,0.12386706948640483,0.35067114093959734,0.48294791666666664,0.44207114361702127
CohereForAI/c4ai-command-r-v01,0.6748194789824333,0.5406415512767856,0.034743202,0.3070469798657718,0.45169791666666664,0.3369348404255319
CohereForAI/c4ai-command-r7b-12-2024,0.7713145564878965,0.5502642151855635,0.2990936555891239,0.3087248322147651,0.41251041666666666,0.3572140957446808
Columbia-NLP/LION-Gemma-2b-dpo-v1.0,0.3278312654866864,0.39199563613207467,0.04305136,0.24916107382550334,0.41201041666666666,0.16655585106382978
Columbia-NLP/LION-Gemma-2b-odpo-v1.0,0.30664858131978706,0.3895836210706875,0.069486405,0.2424496644295302,0.42791666666666667,0.1692154255319149
Columbia-NLP/LION-Gemma-2b-sft-v1.0,0.3692469314751526,0.387877928,0.067975831,0.2558724832214765,0.4027395833333333,0.17819148936170212
Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,0.4957424079220912,0.5028481044452986,0.11706948640483383,0.28104026845637586,0.40971874999999996,0.3218916223404255
Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,0.39679938119744496,0.5023929881802022,0.10649546827794562,0.28523489932885904,0.40575,0.3152426861702128
Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,0.38171163623629745,0.5087766443418147,0.11404833836858005,0.27768456375838924,0.45027083333333334,0.32372007978723405
CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,0.8239958864701216,0.6370093752306357,0.5317220543806647,0.32466442953020136,0.42603125000000003,0.4979222074468085
CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,0.7564019025075688,0.5402085849577634,0.493202417,0.2978187919463087,0.40330208333333334,0.4341755319148936
CombinHorizon/YiSM-blossom5.1-34B-SLERP,0.5033112142448702,0.6207548093635428,0.21525679758308158,0.35570469798657717,0.44134375,0.4740691489361702
CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,0.8206237228331937,0.692924708,0.5944108761329305,0.3389261744966443,0.42072916666666665,0.5720578457446809
CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,0.8175762532303177,0.6335891556421077,0.547583082,0.3145973154362416,0.42603125000000003,0.4910239361702128
CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,0.8328136012446974,0.6955174427138592,0.5853474320241692,0.3674496644295302,0.43139583333333337,0.5684840425531915
ContactDoctor/Bio-Medical-3B-CoT-012025,0.360379349,0.438315338,0.2212990936555891,0.30453020134228187,0.3367604166666667,0.2933843085106383
ContactDoctor/Bio-Medical-Llama-3-8B,0.4422365988909427,0.486311803,0.067220544,0.3338926174496644,0.35139583333333335,0.36477726063829785
CoolSpring/Qwen2-0.5B-Abyme,0.19151850423542865,0.2861834296481826,0.029456193,0.2533557046979866,0.35421875,0.13331117021276595
CoolSpring/Qwen2-0.5B-Abyme-merge2,0.2021846478454944,0.29942723009138733,0.033232628,0.2600671140939597,0.3687291666666667,0.14893617021276595
CoolSpring/Qwen2-0.5B-Abyme-merge3,0.23860468002677343,0.30031404525933675,0.031722054,0.26426174496644295,0.35009375000000004,0.15001662234042554
Corianas/Neural-Mistral-7B,0.5489235229191878,0.4428023404192858,0.018882175,0.2835570469798658,0.3872708333333333,0.27376994680851063
Corianas/Quokka_2.7b,0.17490702447284318,0.3055474937424842,0.008308157,0.2558724832214765,0.3908333333333333,0.11452792553191489
CortexLM/btlm-7b-base-v0.2,0.14832865685270635,0.4006411985841813,0.015105740181268883,0.2533557046979866,0.38460416666666664,0.2349567819148936
Cran-May/SCE-2-24B,0.5865924635522636,0.6264692798019763,0.18957703927492447,0.337248322,0.4528125,0.461186835
Cran-May/SCE-3-24B,0.5465254413844156,0.597283045,0.18806646525679757,0.3464765100671141,0.44347916666666665,0.4646775265957447
Cran-May/T.E-8.1,0.7076922565459647,0.5581754708123893,0.44561933534743203,0.31291946308724833,0.4505208333333333,0.4432347074468085
Cran-May/merge_model_20250308_2,0.5932370554572978,0.6585311075974459,0.4380664652567976,0.39093959731543626,0.4793541666666667,0.5419714095744681
Cran-May/merge_model_20250308_3,0.6017799438822324,0.6271459892225041,0.2545317220543807,0.3221476510067114,0.43204166666666666,0.49617686170212766
Cran-May/merge_model_20250308_4,0.4539521802151624,0.666435217,0.4199395770392749,0.3976510067114094,0.4688125,0.5366522606382979
Cran-May/tempmotacilla-cinerea-0308,0.8084837121061007,0.6550960569488126,0.5551359516616314,0.3624161073825503,0.42082291666666666,0.5250166223404256
CreitinGameplays/Llama-3.1-8B-R1-v0.1,0.32348502,0.3057485865545513,0.18126888217522658,0.25838926174496646,0.36215624999999996,0.12516622340425532
CultriX/Qwen2.5-14B-Broca,0.560414146,0.6527145981540362,0.3580060422960725,0.38674496644295303,0.47665625,0.5364029255319149
CultriX/Qwen2.5-14B-BrocaV9,0.6762933460994606,0.6391383585238984,0.3814199395770393,0.3640939597315436,0.46903125,0.5330784574468085
CultriX/Qwen2.5-14B-Brocav3,0.6951776841004091,0.6452353476182755,0.38746223564954685,0.35906040268456374,0.4756354166666667,0.53174867
CultriX/Qwen2.5-14B-Brocav6,0.6995239298394925,0.6388835266626555,0.38746223564954685,0.3674496644295302,0.47420833333333334,0.5319148936170213
CultriX/Qwen2.5-14B-Brocav7,0.6723715297632504,0.6444026981327182,0.38444108761329304,0.3674496644295302,0.47960416666666666,0.5257646276595744
CultriX/Qwen2.5-14B-Emerged,0.7000237148543642,0.6260033680703311,0.324773414,0.3573825503355705,0.46909375000000003,0.5186170212765957
CultriX/Qwen2.5-14B-Emergedv3,0.6388493641316153,0.6190728411056029,0.43580060422960726,0.36073825503355705,0.4728125,0.5173703457446809
CultriX/Qwen2.5-14B-FinalMerge,0.48909781601705693,0.5714945310011449,0.3814199395770393,0.3548657718120805,0.43790625,0.4574468085106383
CultriX/Qwen2.5-14B-Hyper,0.5391317260424563,0.6507453346766106,0.34365558912386707,0.39177852348993286,0.48983333333333334,0.5374002659574468
CultriX/Qwen2.5-14B-HyperMarck-dl,0.6650276821057017,0.6096480033153927,0.5287009063444109,0.3674496644295302,0.4415625,0.5090591755319149
CultriX/Qwen2.5-14B-Hyperionv3,0.6836371937570092,0.6522165609411941,0.37009063444108764,0.37080536912751677,0.47296875,0.5339926861702128
CultriX/Qwen2.5-14B-Hyperionv4,0.5415796752616391,0.6471791978856551,0.3474320241691843,0.3976510067114094,0.48319791666666667,0.5364029255319149
CultriX/Qwen2.5-14B-Hyperionv5,0.6729211824625327,0.644265785,0.3821752265861027,0.3716442953020134,0.4795416666666667,0.5301695478723404
CultriX/Qwen2.5-14B-MegaMerge-pt2,0.568307646,0.6577703330510146,0.3995468277945619,0.37919463087248323,0.472875,0.5420545212765957
CultriX/Qwen2.5-14B-MergeStock,0.5685326046002386,0.6579336391923106,0.41465256797583083,0.3733221476510067,0.4676354166666667,0.53956117
CultriX/Qwen2.5-14B-ReasoningMerge,0.46054690443578594,0.6578226399295218,0.520392749,0.4077181208053691,0.5165937500000001,0.5344913563829787
CultriX/Qwen2.5-14B-Ultimav2,0.5500228283177524,0.6555027486976712,0.38444108761329304,0.3850671140939597,0.4965625,0.5417220744680851
CultriX/Qwen2.5-14B-Unity,0.6738952645646883,0.6019955540977778,0.4312688821752266,0.34731543624161076,0.4679479166666667,0.507563165
CultriX/Qwen2.5-14B-Wernicke,0.5234699486252034,0.6568359662501574,0.3814199395770393,0.3934563758389262,0.46890625,0.5423869680851063
CultriX/Qwen2.5-14B-Wernicke-SFT,0.4937443760333692,0.6460586236565512,0.3595166163141994,0.3540268456375839,0.38999999999999996,0.5069813829787234
CultriX/Qwen2.5-14B-Wernicke-SLERP,0.5588904107767391,0.6440929009604598,0.4486404833836858,0.34395973154362414,0.41403125,0.5093916223404256
CultriX/Qwen2.5-14B-Wernickev3,0.7048198779239085,0.6184146992839421,0.3542296072507553,0.3624161073825503,0.4716666666666667,0.51512633
CultriX/Qwen2.5-14B-partialmergept1,0.633728507,0.6151178406213536,0.45392749244712993,0.3615771812080537,0.47569791666666666,0.5207779255319149
CultriX/Qwenfinity-2.5-14B,0.4813794066410457,0.5655007271970033,0.41012084592145015,0.348993289,0.45058333333333334,0.4498005319148936
CultriX/Qwestion-14B,0.6317803428237078,0.6450104739140539,0.3723564954682779,0.36828859060402686,0.46360416666666665,0.542220745
CultriX/SeQwence-14B,0.5351600420218354,0.6505665291288972,0.35347432024169184,0.36073825503355705,0.46661458333333333,0.5418882978723404
CultriX/SeQwence-14B-EvolMerge,0.5381576439403006,0.6572183434723883,0.36706948640483383,0.3808724832214765,0.48208333333333336,0.5418882978723404
CultriX/SeQwence-14B-EvolMergev1,0.5554683794554005,0.6545547382762975,0.4214501510574018,0.3766778523489933,0.46227083333333335,0.539311835
CultriX/SeQwence-14B-v5,0.5919881470055011,0.6517093605796943,0.33081570996978854,0.3699664429530201,0.47141666666666665,0.5414727393617021
CultriX/SeQwence-14Bv1,0.6678003253589365,0.6344673727103446,0.3610271903323263,0.3615771812080537,0.47042708333333333,0.531998005
CultriX/SeQwence-14Bv2,0.5785992278266112,0.6304512627108576,0.47583081570996977,0.36073825503355705,0.4601041666666667,0.5334109042553191
CultriX/SeQwence-14Bv3,0.5719047682371663,0.6302253848409948,0.47658610271903323,0.3649328859060403,0.4624270833333333,0.5334940159574468
DRXD1000/Atlas-7B,0.3704459722425387,0.3302176697760134,0.018882175,0.2575503355704698,0.33425,0.14012632978723405
DRXD1000/Phoenix-7B,0.3209617149164218,0.3931566034728218,0.016616314,0.2785234899328859,0.38494791666666667,0.23429188829787234
DUAL-GPO/zephyr-7b-ipo-0k-15k-i1,0.27562423259174545,0.4472712447565954,0.030211480362537766,0.2911073825503356,0.41734374999999996,0.31299867021276595
DZgas/GIGABATEMAN-7B,0.46074637517342876,0.5032184342862756,0.055135952,0.28942953020134227,0.43284374999999997,0.3176529255319149
Daemontatox/AetherDrake-SFT,0.4812796712722244,0.48720075507220245,0.1510574018126888,0.32046979865771813,0.40884375,0.34990026595744683
Daemontatox/AetherSett,0.5369586031729146,0.5451624435465484,0.3972809667673716,0.30788590604026844,0.46031249999999996,0.4278590425531915
Daemontatox/AetherTOT,0.4397642699149368,0.5066056342472064,0.1487915407854985,0.3238255033557047,0.4078541666666667,0.38040226063829785
Daemontatox/AetherUncensored,0.40419309653940433,0.44631282805144945,0.14501510574018128,0.28859060402684567,0.3746770833333333,0.27102726063829785
Daemontatox/Cogito-MIS,0.18145188100905596,0.5059981143086196,0.086102719,0.25671140939597314,0.37676041666666665,0.14353390957446807
Daemontatox/CogitoDistil,0.27764775240805506,0.36767660461416857,0.39274924471299094,0.25922818791946306,0.3754895833333333,0.2625498670212766
Daemontatox/CogitoZ,0.3967240255854466,0.6734487392645502,0.5241691842900302,0.3951342281879195,0.4792604166666667,0.5592586436170213
Daemontatox/CogitoZ14,0.6637034180419066,0.6297514788808327,0.42220543806646527,0.3162751677852349,0.405875,0.39993351063829785
Daemontatox/DocumentCogito,0.5064340394597445,0.5111563719111275,0.16314199395770393,0.3162751677852349,0.3973125,0.38023603723404253
Daemontatox/Llama3.3-70B-CogniLink,0.6931042965996888,0.666832776,0.41389728096676737,0.44546979865771813,0.4876979166666667,0.5172872340425532
Daemontatox/Llama_cot,0.7548781677061308,0.4838374335391873,0.20241691842900303,0.2911073825503356,0.3872395833333333,0.351811835
Daemontatox/MawaredT1,0.41988036188424493,0.5214815439293661,0.3021148036253776,0.3347315436241611,0.47020833333333334,0.4718251329787234
Daemontatox/Mini_QwQ,0.44970566984490046,0.554898907,0.41918429003021146,0.3036912751677852,0.46825,0.437250665
Daemontatox/NemoR,0.2287375275380435,0.5194067688446361,0.083081571,0.3271812080536913,0.39080208333333327,0.32903922872340424
Daemontatox/PathFinderAI2.0,0.45410178326839457,0.665823006,0.5075528700906344,0.30201342281879195,0.4215625,0.5546875
Daemontatox/PathFinderAi3.0,0.42709898624538445,0.6884221416328996,0.5045317220543807,0.4085570469798658,0.4806875,0.5757147606382979
Daemontatox/PathfinderAI,0.37451739163198094,0.6667854331232542,0.47583081570996977,0.39429530201342283,0.48583333333333334,0.559341755
